id,BANK NAME,BRANCH,city,province,,name
60208,ธนาคาร กรุงไทย จำกัด (มหาชน),ศรีราชา,ศรีราชา,ชลบุรี,SI RACHA BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาศรีราชา
61023,ธนาคาร กรุงไทย จำกัด (มหาชน),เซ็นทรัลพลาซ่า ชลบุรี,เมืองชลบุรี,ชลบุรี,CENTRAL PLAZA CHONBURI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาเซ็นทรัลพลาซ่า ชลบุรี
61089,ธนาคาร กรุงไทย จำกัด (มหาชน),บางแสน,เมืองชลบุรี,ชลบุรี,BANGSAN BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาบางแสน
60464,ธนาคาร กรุงไทย จำกัด (มหาชน),ย่อย ถนนพระยาสัจจา,เมืองชลบุรี,ชลบุรี,PRAYASATJA ROAD BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาย่อย ถนนพระยาสัจจา
60251,ธนาคาร กรุงไทย จำกัด (มหาชน),หนองใหญ่,หนองใหญ่,ชลบุรี,NONG YAI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาหนองใหญ่
60209,ธนาคาร กรุงไทย จำกัด (มหาชน),พนัสนิคม,พนัสนิคม,ชลบุรี,PHANAT NIKHOM BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาพนัสนิคม
61389,ธนาคาร กรุงไทย จำกัด (มหาชน),วัดสิงห์,วัดสิงห์,ชัยนาท,WAT SING BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาวัดสิงห์
60106,ธนาคาร กรุงไทย จำกัด (มหาชน),ชัยนาท,เมืองชัยนาท,ชัยนาท,CHAI NAT BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาชัยนาท
60107,ธนาคาร กรุงไทย จำกัด (มหาชน),หันคา,หันคา,ชัยนาท,HANKHA BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาหันคา
60124,ธนาคาร กรุงไทย จำกัด (มหาชน),สรรคบุรี,สรรคบุรี,ชัยนาท,SANKHA BURI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาสรรคบุรี
60285,ธนาคาร กรุงไทย จำกัด (มหาชน),ภูเขียว,ภูเขียว,ชัยภูมิ,PU KEAW BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาภูเขียว
60307,ธนาคาร กรุงไทย จำกัด (มหาชน),ชัยภูมิ,เมืองชัยภูมิ,ชัยภูมิ,CHAIYAPHUM BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาชัยภูมิ
60318,ธนาคาร กรุงไทย จำกัด (มหาชน),บำเหน็จณรงค์,บำเหน็จณรงค์,ชัยภูมิ,BUMNET NARONG BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาบำเหน็จณรงค์
61212,ธนาคาร กรุงไทย จำกัด (มหาชน),แก้งคร้อ,แก้งคร้อ,ชัยภูมิ,KANG KRAW BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาแก้งคร้อ
61213,ธนาคาร กรุงไทย จำกัด (มหาชน),จัตุรัส,จัตุรัส,ชัยภูมิ,CHATTURAT BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาจัตุรัส
60342,ธนาคาร กรุงไทย จำกัด (มหาชน),ถนนหฤทัย,เมืองชัยภูมิ,ชัยภูมิ,HARUETHAI ROAD BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาถนนหฤทัย
61240,ธนาคาร กรุงไทย จำกัด (มหาชน),ศูนย์ราชการจังหวัดชัยภูมิ,เมืองชัยภูมิ,ชัยภูมิ,CHAIYAPHUM GOVERNMENT CENTER BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาศูนย์ราชการจังหวัดชัยภูมิ
61302,ธนาคาร กรุงไทย จำกัด (มหาชน),หนองบัวแดง,หนองบัวแดง,ชัยภูมิ,NONG BUA DAENG BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาหนองบัวแดง
60335,ธนาคาร กรุงไทย จำกัด (มหาชน),หนองบัวระเหว,หนองบัวระเหว,ชัยภูมิ,NONG BUA RAWE BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาหนองบัวระเหว
60979,ธนาคาร กรุงไทย จำกัด (มหาชน),โอเชี่ยนช้อปปิ้งมอลล์ ชุมพร,เมืองชุมพร,ชุมพร,OCEAN SHOPPING MALL CHUMPHON BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาโอเชี่ยนช้อปปิ้งมอลล์ ชุมพร
61336,ธนาคาร กรุงไทย จำกัด (มหาชน),ละแม,ละแม,ชุมพร,LAMAE BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาละแม
60803,ธนาคาร กรุงไทย จำกัด (มหาชน),ชุมพร,เมืองชุมพร,ชุมพร,CHUMPHON BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาชุมพร
60832,ธนาคาร กรุงไทย จำกัด (มหาชน),ปฐมพร,เมืองชุมพร,ชุมพร,PATHOMPHON BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาปฐมพร
61265,ธนาคาร กรุงไทย จำกัด (มหาชน),ท่าแซะ,ท่าแซะ,ชุมพร,THASAE BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาท่าแซะ
60823,ธนาคาร กรุงไทย จำกัด (มหาชน),สวี,สวี,ชุมพร,SAWI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาสวี
60804,ธนาคาร กรุงไทย จำกัด (มหาชน),หลังสวน,หลังสวน,ชุมพร,LUNG SUAN BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาหลังสวน
61255,ธนาคาร กรุงไทย จำกัด (มหาชน),เทิง,เทิง,เชียงราย,THOENG BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาเทิง
60522,ธนาคาร กรุงไทย จำกัด (มหาชน),พาน,พาน,เชียงราย,PHAN BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาพาน
60539,ธนาคาร กรุงไทย จำกัด (มหาชน),ห้าแยกพ่อขุนเม็งราย,เมืองเชียงราย,เชียงราย,HAYAEK PHOKHUN MENGRAI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาห้าแยกพ่อขุนเม็งราย
